313,71,45,65,10,5,30,3887,12,3,0.0,None,None,2015-12-29,15,17,29,423196
314,56,63,49,12,2,23,4211,19,4,0.0,None,None,2015-12-29,15,17,30,424903
315,71,65,53,12,3,28,4535,7,1,0.0,None,None,2015-12-29,15,17,31,426589
316,36,42,34,11,2,25,5183,19,7,0.0,None,None,2015-12-29,15,17,32,428281
317,65,62,62,13,5,28,5507,13,1,0.0,None,None,2015-12-29,15,17,33,429959
318,34,63,76,13,5,18,5831,13,1,0.0,None,None,2015-12-29,15,17,34,431646
319,72,82,84,13,1,32,0,8,1,0.0,None,None,2015-12-29,15,17,35,433332
320,67,36,30,10,1,28,324,3,3,0.0,None,None,2015-12-29,15,17,36,435020
321,47,52,62,10,4,10,648,3,2,0.0,None,None,2015-12-29,15,17,37,436709
322,47,36,36,11,5,20,972,15,6,0.0,None,None,2015-12-29,15,17,38,438393
323,75,31,33,12,5,13,1296,19,6,0.0,None,None,2015-12-29,15,17,39,440080
324,76,76,30,12,4,10,1620,9,1,0.0,None,None,2015-12-29,15,17,40,441766
325,52,49,62,10,5,11,2268,8,1,0.0,None,None,2015-12-29,15,17,41,442528
326,83,44,47,13,1,11,2592,16,6,0.0,None,None,2015-12-29,15,17,42,444106
327,42,85,72,10,5,21,2916,11,7,0.0,None,None,2015-12-29,15,17,43,445856
328,57,61,89,9,5,29,3239,9,2,0.0,None,None,2015-12-29,15,17,44,447518
329,63,46,71,12,4,22,3563,6,4,0.0,None,None,2015-12-29,15,17,45,449172
330,64,73,37,11,4,16,3887,18,6,0.0,None,None,2015-12-29,15,17,46,450831
331,33,87,39,11,4,24,4211,14,1,0.0,None,None,2015-12-29,15,17,47,452494
332,84,34,35,11,1,34,4859,4,6,0.0,None,None,2015-12-29,15,17,48,454153
333,38,50,86,13,4,33,5507,17,6,0.0,None,None,2015-12-29,15,17,49,455966
334,57,34,83,13,1,29,5831,10,2,0.0,None,None,2015-12-29,15,17,50,457624
335,59,68,69,11,1,33,0,7,5,0.0,None,None,2015-12-29,15,17,51,459287
336,86,65,55,12,3,27,324,6,4,0.0,None,None,2015-12-29,15,17,52,460956
337,62,33,86,11,1,13,972,15,7,0.0,None,None,2015-12-29,15,17,53,462624
338,70,59,79,12,3,25,1296,8,3,0.0,None,None,2015-12-29,15,17,54,464027
339,77,58,87,12,1,20,1620,8,6,0.0,None,None,2015-12-29,15,17,55,465187
340,75,63,85,9,5,12,2268,9,5,0.0,None,None,2015-12-29,15,17,56,466296
341,75,63,85,9,5,12,2268,9,5,0.0,None,None,2015-12-29,15,17,57,467767
342,83,47,39,11,1,14,2916,18,2,0.0,None,None,2015-12-29,15,17,58,468947
343,66,78,82,10,3,11,3239,9,4,0.0,None,None,2015-12-29,15,17,59,470268
344,66,53,85,9,5,31,3563,3,4,0.0,None,None,2015-12-29,15,18,0,471627
345,65,46,73,9,5,22,3887,7,7,0.0,None,None,2015-12-29,15,18,1,472689
346,31,67,52,12,4,22,4211,5,3,0.0,None,None,2015-12-29,15,18,2,474061
347,33,89,53,13,2,12,4535,9,4,0.0,None,None,2015-12-29,15,18,3,475139
348,64,37,58,12,1,12,4859,12,5,0.0,None,None,2015-12-29,15,18,4,476267
349,71,60,71,13,5,22,5183,14,5,0.0,None,None,2015-12-29,15,18,5,477357
350,52,86,51,11,3,18,5507,10,5,0.0,None,None,2015-12-29,15,18,6,479028
351,85,80,41,12,2,30,5831,6,2,0.0,None,None,2015-12-29,15,18,7,480057
352,62,84,83,10,3,18,0,15,5,0.0,None,None,2015-12-29,15,18,8,481398
353,57,33,65,10,2,17,648,12,3,0.0,None,None,2015-12-29,15,18,9,482579
354,74,69,87,9,1,33,972,12,7,0.0,None,None,2015-12-29,15,18,10,483777
355,35,49,36,11,2,18,1296,9,1,0.0,None,None,2015-12-29,15,18,11,484976
356,56,69,67,10,4,15,1620,8,6,0.0,None,None,2015-12-29,15,18,12,486364
357,73,48,42,9,1,14,2268,11,7,0.0,None,None,2015-12-29,15,18,13,487688
358,30,65,72,13,1,30,2592,7,5,0.0,None,None,2015-12-29,15,18,14,488943
359,79,55,67,10,3,30,2916,4,2,0.0,None,None,2015-12-29,15,18,15,490165
360,45,89,66,11,4,16,3563,12,2,0.0,None,None,2015-12-29,15,18,16,491831
361,68,35,33,11,4,34,3887,9,5,0.0,None,None,2015-12-29,15,18,17,493483
362,61,46,38,13,5,27,4211,8,7,0.0,None,None,2015-12-29,15,18,18,495141
363,75,82,60,13,4,33,4859,15,3,0.0,None,None,2015-12-29,15,18,19,496800
364,76,60,80,11,1,30,5183,10,7,0.0,None,None,2015-12-29,15,18,20,498465
365,89,47,31,11,1,20,5507,10,2,0.0,None,None,2015-12-29,15,18,21,500130
366,48,83,85,9,3,32,5831,11,1,0.0,None,None,2015-12-29,15,18,22,501791
367,85,76,84,9,5,15,0,6,1,0.0,None,None,2015-12-29,15,18,23,503455
368,76,53,73,9,4,13,648,16,1,0.0,None,None,2015-12-29,15,18,24,505110
369,38,72,37,12,3,14,972,18,6,0.0,None,None,2015-12-29,15,18,25,506757
370,41,46,50,13,3,27,1620,18,1,0.0,None,None,2015-12-29,15,18,26,508426
371,37,74,37,9,3,13,1944,8,7,0.0,None,None,2015-12-29,15,18,27,510095
372,76,51,86,11,2,22,2268,16,2,0.0,None,None,2015-12-29,15,18,28,511756
373,42,30,86,13,1,22,2916,10,1,0.0,None,None,2015-12-29,15,18,29,513418
374,41,83,87,11,5,26,3239,5,3,0.0,None,None,2015-12-29,15,18,30,515093
375,86,75,57,13,1,10,3563,8,2,0.0,None,None,2015-12-29,15,18,31,516762
376,38,59,50,10,4,25,3887,11,5,0.0,None,None,2015-12-29,15,18,32,518415
377,58,66,79,10,3,10,4211,12,6,0.0,None,None,2015-12-29,15,18,33,520079
378,62,34,47,9,3,14,4535,11,7,0.0,None,None,2015-12-29,15,18,34,521736
379,38,86,80,10,4,27,4859,17,1,0.0,None,None,2015-12-29,15,18,35,523388
380,71,52,89,12,2,11,5183,8,5,0.0,None,None,2015-12-29,15,18,36,525056
381,41,59,39,12,4,12,5831,16,3,0.0,None,None,2015-12-29,15,18,37,526717
382,40,54,47,13,5,20,0,5,2,0.0,None,None,2015-12-29,15,18,38,528375
383,56,71,75,11,3,22,324,15,6,0.0,None,None,2015-12-29,15,18,39,530042
384,30,57,41,12,4,20,648,4,5,0.0,None,None,2015-12-29,15,18,40,531696
385,87,42,74,10,1,21,972,11,5,0.0,None,None,2015-12-29,15,18,41,533360
386,76,30,87,13,1,17,1296,19,6,0.0,None,None,2015-12-29,15,18,42,535022
387,72,70,49,10,5,19,1944,3,4,0.0,None,None,2015-12-29,15,18,43,536646
388,72,70,49,10,5,19,1944,3,4,0.0,None,None,2015-12-29,15,18,44,538244
389,40,38,60,13,1,32,2592,19,5,0.0,None,None,2015-12-29,15,18,45,539916
390,43,42,34,12,4,30,2916,19,1,0.0,None,None,2015-12-29,15,18,46,541580
391,73,78,37,10,1,25,3239,14,4,0.0,None,None,2015-12-29,15,18,47,543242
392,62,86,52,10,5,10,3887,4,6,0.0,None,None,2015-12-29,15,18,48,544866
393,62,86,52,10,5,10,3887,4,6,0.0,None,None,2015-12-29,15,18,49,546467
394,42,72,63,9,2,17,4535,15,7,0.0,None,None,2015-12-29,15,18,50,548137
395,30,37,51,12,1,16,4859,4,4,0.0,None,None,2015-12-29,15,18,51,549802
396,30,37,51,12,1,16,4859,4,4,0.0,None,None,2015-12-29,15,18,52,551507
397,61,86,49,13,1,10,5507,9,1,0.0,None,None,2015-12-29,15,18,53,553156
398,37,85,82,11,4,32,5831,18,6,0.0,None,None,2015-12-29,15,18,54,554837
399,48,66,49,11,4,34,0,6,3,0.0,None,None,2015-12-29,15,18,55,556513
400,57,49,50,11,4,30,648,7,1,0.0,None,None,2015-12-29,15,18,56,558129
401,35,69,39,11,4,18,972,6,4,0.0,None,None,2015-12-29,15,18,57,559669
402,72,82,43,10,5,31,1296,6,1,0.0,None,None,2015-12-29,15,18,58,561265
403,41,30,72,9,5,17,1620,7,1,0.0,None,None,2015-12-29,15,18,59,562897
404,47,35,40,12,1,14,1944,5,5,0.0,None,None,2015-12-29,15,19,0,564675
405,84,41,48,10,3,18,2268,11,5,0.0,None,None,2015-12-29,15,19,1,566298
406,61,88,71,13,4,28,2592,19,5,0.0,None,None,2015-12-29,15,19,2,567902
407,54,77,31,12,2,25,2916,17,5,0.0,None,None,2015-12-29,15,19,3,569507
408,84,42,82,11,5,14,3239,2,6,0.0,None,None,2015-12-29,15,19,4,571108
409,51,77,65,11,1,28,3563,9,4,0.0,None,None,2015-12-29,15,19,5,572714
410,86,71,68,9,5,14,4211,8,3,0.0,None,None,2015-12-29,15,19,6,574314
411,30,38,88,11,2,32,4859,9,6,0.0,None,None,2015-12-29,15,19,7,576119
412,43,69,66,9,2,24,5183,2,2,0.0,None,None,2015-12-29,15,19,8,577728
413,31,86,30,13,5,14,5507,16,5,0.0,None,None,2015-12-29,15,19,9,579336
414,66,64,72,12,4,11,5831,12,1,0.0,None,None,2015-12-29,15,19,10,580943
415,40,52,74,10,5,32,0,7,5,0.0,None,None,2015-12-29,15,19,11,582553
416,59,84,69,12,1,20,324,8,6,0.0,None,None,2015-12-29,15,19,12,584155
417,71,45,42,12,2,13,972,10,1,0.0,None,None,2015-12-29,15,19,13,585967
418,59,80,55,13,1,24,1296,7,6,0.0,None,None,2015-12-29,15,19,14,587563
419,75,53,89,10,4,19,1620,11,6,0.0,None,None,2015-12-29,15,19,15,589176
420,58,85,65,13,3,22,1944,10,6,0.0,None,None,2015-12-29,15,19,16,590783
421,30,84,78,10,1,13,2592,15,4,0.0,None,None,2015-12-29,15,19,17,592368
422,30,84,78,10,1,13,2592,15,4,0.0,None,None,2015-12-29,15,19,18,593597
423,30,31,49,9,1,29,2916,5,4,0.0,None,None,2015-12-29,15,19,19,609631
424,76,73,75,10,2,29,3563,9,3,0.0,None,None,2015-12-29,15,19,20,611559
425,89,84,56,11,4,34,3887,18,1,0.0,None,None,2015-12-29,15,19,21,613246
426,41,43,89,9,1,16,4211,18,3,0.0,None,None,2015-12-29,15,19,22,614923
427,70,80,58,12,3,29,4535,18,5,0.0,None,None,2015-12-29,15,19,23,616597
428,40,55,42,13,2,27,5183,2,3,0.0,None,None,2015-12-29,15,19,24,618241
429,60,77,75,10,5,16,5507,6,3,0.0,None,None,2015-12-29,15,19,25,619841
430,89,62,72,12,3,16,0,13,6,0.0,None,None,2015-12-29,15,19,26,621519
431,89,62,72,12,3,16,0,13,6,0.0,None,None,2015-12-29,15,19,27,623179
432,41,59,77,10,1,14,324,16,6,0.0,None,None,2015-12-29,15,19,28,624849
433,56,37,41,13,3,26,648,3,7,0.0,None,None,2015-12-29,15,19,29,626525
434,64,41,84,10,3,14,972,18,4,0.0,None,None,2015-12-29,15,19,30,628190
435,41,88,43,13,5,22,1620,9,2,0.0,None,None,2015-12-29,15,19,31,629864
436,39,36,59,12,1,34,1944,10,4,0.0,None,None,2015-12-29,15,19,32,631534
437,78,55,53,13,4,16,2592,12,4,0.0,None,None,2015-12-29,15,19,33,633202
438,87,66,59,9,1,12,2916,4,6,0.0,None,None,2015-12-29,15,19,34,634877
439,50,68,45,11,4,25,3239,4,5,0.0,None,None,2015-12-29,15,19,35,636542
440,56,44,34,11,4,27,3563,4,3,0.0,None,None,2015-12-29,15,19,36,638218
441,80,86,86,12,1,17,3887,15,2,0.0,None,None,2015-12-29,15,19,37,639894
442,64,68,80,12,3,21,4211,7,4,0.0,None,None,2015-12-29,15,19,38,641572
443,72,36,81,12,4,33,4535,5,2,0.0,None,None,2019,39,643251
444,32,40,88,13,1,29,4859,19,1,0.0,None,None,2015-12-29,15,19,40,644945
445,72,43,50,11,2,16,5183,17,2,0.0,None,None,2015-12-29,15,19,41,646617
446,36,48,87,10,1,22,5507,11,2,0.0,None,None,2015-12-29,15,19,42,648294
447,33,42,45,10,2,32,5831,2,4,0.0,None,None,2015-12-29,15,19,43,649975
448,79,31,31,12,4,12,324,5,2,0.0,None,None,2015-12-29,15,19,44,651655
449,80,30,77,10,1,26,648,19,5,0.0,None,None,2015-12-29,15,19,45,653329
450,84,46,45,9,2,31,972,19,2,0.0,None,None,2015-12-29,15,19,46,654998
451,79,58,40,11,2,17,1620,9,3,0.0,None,None,2015-12-29,15,19,47,656629
452,39,42,70,13,3,17,1944,11,7,0.0,None,None,2015-12-29,15,19,48,658231
453,35,66,44,9,3,20,2268,13,3,0.0,None,None,2015-12-29,15,19,49,659909
454,54,85,41,12,5,12,2916,9,4,0.0,None,None,2015-12-29,15,19,50,661578
455,50,45,85,12,5,25,3239,8,2,0.0,None,None,2015-12-29,15,19,51,663254
456,56,45,55,12,5,24,3887,12,7,0.0,None,None,2015-12-29,15,19,52,664927
457,56,45,55,12,5,24,3887,12,7,0.0,None,None,2015-12-29,15,19,53,666593
458,33,85,52,11,5,22,4211,10,6,0.0,None,None,2,19,54,668270
459,46,56,83,12,4,15,4859,8,1,0.0,None,None,2015-12-29,15,19,55,669932
460,85,43,64,11,5,29,5183,5,2,0.0,None,None,2015-12-29,15,19,56,671598
461,89,35,44,13,5,30,5507,2,5,0.0,None,None,2015-12-29,15,19,57,673267
462,35,45,39,13,4,14,5831,7,4,0.0,None,None,2015-12-29,15,19,58,674680
463,74,33,34,13,2,16,324,12,5,0.0,None,None,2015-12-29,15,19,59,675581
464,87,62,62,9,1,16,648,8,4,0.0,None,None,2015-12-29,15,20,0,676271
465,43,68,63,13,3,29,972,9,7,0.0,None,None,2015-12-29,15,20,1,677937
466,64,89,37,11,4,26,1296,9,5,0.0,None,None,2015-12-29,15,20,2,678735
467,33,42,86,12,1,29,1620,11,5,0.0,None,None,2015-12-29,15,20,3,679619
468,54,30,65,11,5,28,1944,19,2,0.0,None,None,2015-12-29,15,20,4,680287
469,70,63,34,13,4,29,2268,5,1,0.0,None,None,2015-12-29,15,20,5,681386
470,86,85,87,10,2,14,2592,2,7,0.0,None,None,2015-12-29,15,20,6,682322
471,47,35,88,13,5,32,2916,16,3,0.0,None,None,2015-12-29,15,20,7,683121
472,63,75,64,9,2,31,3239,17,1,0.0,None,None,2015-12-29,15,20,8,684197
473,51,42,38,13,3,14,3563,14,6,0.0,None,None,2015-12-29,15,20,9,684985
474,45,86,73,10,5,22,3887,12,3,0.0,None,None,2015-12-29,15,20,10,685809
475,88,58,61,11,2,30,4211,9,2,0.0,None,None,2015-12-29,15,20,11,686591
476,87,39,37,10,1,14,4535,15,3,0.0,None,None,2015-12-29,15,20,12,687381
477,71,79,56,9,5,28,4859,16,6,0.0,None,None,2015-12-29,15,20,13,688171
478,33,70,34,10,5,28,5183,16,4,0.0,None,None,2015-12-29,15,20,14,688938
479,70,44,73,12,4,23,5507,8,3,0.0,None,None,2015-12-29,15,20,15,689881
480,57,70,75,9,2,34,0,7,7,0.0,None,None,2015-12-29,15,20,16,690859
481,57,70,75,9,2,34,0,7,7,0.0,None,None,2015-12-29,15,20,17,691941
482,30,41,55,10,2,32,648,3,6,0.0,None,None,2015-12-29,15,20,18,693607
483,30,41,55,10,2,32,648,3,6,0.0,None,None,2015-12-29,15,20,19,695256
484,74,56,58,13,5,23,1296,17,3,0.0,None,None,2015-12-29,15,20,20,709695
485,52,89,58,11,5,33,1620,14,2,0.0,None,None,2015-12-29,15,20,21,710906
486,57,56,85,10,1,14,1944,4,3,0.0,None,None,2015-12-29,15,20,22,712598
487,64,34,63,13,4,27,2268,10,5,0.0,None,None,2015-12-29,15,20,23,714266
488,33,45,34,11,1,22,2592,10,4,0.0,None,None,2015-12-29,15,20,24,716028
489,49,49,64,12,4,17,2916,2,1,0.0,None,None,2015-12-29,15,20,25,717694
490,48,77,52,13,2,27,3239,15,4,0.0,None,None,2015-12-29,15,20,26,719362
491,37,32,39,10,2,12,3563,13,6,0.0,None,None,2015-12-29,15,20,27,721033
492,73,50,83,13,2,13,3887,5,1,0.0,None,None,2015-12-29,15,20,28,722698
493,88,84,71,13,4,13,4535,8,6,0.0,None,None,2015-12-29,15,20,29,724373
494,71,31,81,11,5,16,4859,6,4,0.0,None,None,2015-12-29,15,20,30,726108
495,67,58,65,13,4,16,5183,5,1,0.0,None,None,2015-12-29,15,20,31,727019
496,58,68,46,11,2,31,5507,12,2,0.0,None,None,2015-12-29,15,20,32,728706
497,71,33,39,13,5,29,0,8,2,0.0,None,None,2015-12-29,15,20,33,730388
498,73,63,79,13,4,33,324,2,4,0.0,None,None,2015-12-29,15,20,34,731242
499,40,45,47,11,5,13,648,4,7,0.0,None,None,2015-12-29,15,20,35,732126
500,87,74,57,11,5,24,972,6,7,0.0,None,None,2015-12-29,15,20,36,733069
501,65,89,44,10,4,21,1296,6,1,0.0,None,None,2015-12-29,15,20,37,734346
502,53,54,88,13,4,17,1620,12,5,0.0,None,None,2015-12-29,15,20,38,735520
503,52,61,62,12,1,31,2268,8,4,0.0,None,None,2015-12-29,15,20,39,736691
504,62,86,43,12,2,16,2592,6,2,0.0,None,None,2015-12-29,15,20,40,737618
505,47,81,52,11,5,34,2916,2,7,0.0,None,None,2015-12-29,15,20,41,738523
506,57,57,51,9,5,16,3239,18,3,0.0,None,None,2015-12-29,15,20,42,740182
507,55,49,67,9,3,18,3563,11,6,0.0,None,None,2015-12-29,15,20,43,741845
508,30,65,51,12,5,31,3887,10,3,0.0,None,None,2015-12-29,15,20,44,743499
509,49,37,70,11,1,15,4535,8,6,0.0,None,None,2015-12-29,15,20,45,745161
510,50,42,69,11,4,10,4859,2,3,0.0,None,None,2015-12-29,15,20,46,746819
511,55,60,70,9,2,18,5183,16,6,0.0,None,None,2015-12-29,15,20,47,748479
512,49,53,61,10,3,20,5507,13,4,0.0,None,None,2015-12-29,15,20,48,750146
513,83,43,71,12,2,30,5831,15,7,0.0,None,None,2015-12-29,15,20,49,751799
514,47,65,55,12,3,25,324,17,4,0.0,None,None,2015-12-29,15,20,50,753458
515,81,89,85,13,3,29,972,12,4,0.0,None,None,2015-12-29,15,20,51,755080
516,80,82,42,12,1,28,1296,2,4,0.0,None,None,2015-12-29,15,20,52,756658
517,41,55,57,12,2,25,1620,6,5,0.0,None,None,2015-12-29,15,20,53,758318
518,61,40,82,11,5,33,1944,17,5,0.0,None,None,2015-12-29,15,20,54,759979
519,36,56,82,13,4,13,2592,3,6,0.0,None,None,2015-12-29,15,20,55,761631
520,36,56,82,13,4,13,2592,3,6,0.0,None,None,2015-12-29,15,20,56,763283
521,64,44,36,9,3,29,3239,15,5,0.0,None,None,2015-12-29,15,20,57,764957
